TFSI,NCN,Ni,Fe,Predictor,Gas
310.46,768.64,517.33,4.39037974683544,No gas,0
309.98,769.82,518.67,4.39,No gas,0
310.08,770.42,518.4,4.38962025316456,No gas,0
310.17,769.82,518.94,4.38949367088608,No gas,0
309.89,769.82,518.4,4.38949367088608,No gas,0
308.93,769.23,517.33,4.38835443037975,No gas,0
309.98,769.23,519.21,4.38696202531646,No gas,0
309.98,771.01,518.94,4.38683544303798,No gas,0
309.98,770.42,518.67,4.38759493670886,No gas,0
309.6,770.42,518.94,4.38835443037975,No gas,0
309.89,769.82,518.67,4.38810126582278,No gas,0
308.93,768.64,518.13,4.38784810126582,No gas,0
309.89,769.82,518.67,4.38746835443038,No gas,0
309.98,769.82,518.67,4.38721518987342,No gas,0
309.89,768.64,518.13,4.38708860759494,No gas,0
310.17,769.82,518.94,4.38721518987342,No gas,0
309.98,769.82,518.67,4.38721518987342,No gas,0
309.69,769.82,518.67,4.38784810126582,No gas,0
309.98,769.82,518.94,4.38848101265823,No gas,0
309.98,770.42,518.67,4.38873417721519,No gas,0
310.17,769.82,518.94,4.38810126582279,No gas,0
310.27,769.82,518.67,4.38797468354431,No gas,0
310.27,771.01,519.48,4.38784810126583,No gas,0
309.98,769.82,518.67,4.38759493670886,No gas,0
310.17,770.42,518.67,4.38822784810127,No gas,0
310.27,769.82,518.67,4.38886075949367,No gas,0
310.17,770.42,518.4,4.38759493670886,No gas,0
309.98,769.23,518.94,4.38632911392405,No gas,0
310.17,769.82,518.67,4.38607594936709,No gas,0
310.27,770.42,518.94,4.38594936708861,No gas,0
310.17,769.82,518.94,4.3840506329114,No gas,0
310.37,771.01,518.94,4.38215189873418,No gas,0
310.17,769.23,518.67,4.38215189873418,No gas,0
310.17,769.82,518.67,4.38215189873418,No gas,0
310.08,770.42,518.94,4.38215189873418,No gas,0
310.08,769.82,518.94,4.38189873417722,No gas,0
310.56,771.01,518.67,4.38177215189874,No gas,0
310.17,769.82,518.94,4.38177215189874,No gas,0
310.17,769.82,518.94,4.38164556962026,No gas,0
309.89,769.23,518.67,4.38139240506329,No gas,0
310.46,769.82,518.67,4.38189873417722,No gas,0
310.46,770.42,518.94,4.38240506329114,No gas,0
310.27,769.82,518.94,4.38215189873418,No gas,0
310.37,770.42,518.94,4.38189873417722,No gas,0
309.79,770.42,518.94,4.38151898734177,No gas,0
310.27,769.82,518.94,4.38139240506329,No gas,0
309.6,768.64,518.4,4.38063291139241,No gas,0
309.98,769.82,518.67,4.37962025316456,No gas,0
310.08,769.82,518.4,4.37962025316456,No gas,0
310.08,770.42,518.67,4.37987341772152,No gas,0
309.98,769.82,518.67,4.38012658227848,No gas,0
310.08,770.42,518.67,4.37886075949367,No gas,0
310.17,770.42,518.94,4.37759493670886,No gas,0
310.08,769.82,518.67,4.37784810126583,No gas,0
310.08,769.82,518.67,4.37810126582279,No gas,0
310.66,769.82,518.94,4.37810126582279,No gas,0
309.89,770.42,519.48,4.37886075949367,No gas,0
309.98,770.42,518.67,4.3793670886076,No gas,0
309.89,770.42,518.67,4.37886075949367,No gas,0
310.27,769.23,518.4,4.37835443037975,No gas,0
310.37,769.82,518.67,4.3779746835443,No gas,0
309.21,768.05,518.4,4.37784810126582,No gas,0
310.08,769.82,518.94,4.37759493670886,No gas,0
310.08,769.82,518.13,4.37759493670886,No gas,0
310.17,769.82,518.94,4.37784810126582,No gas,0
310.08,769.82,518.67,4.37759493670886,No gas,0
309.41,768.64,517.33,4.3773417721519,No gas,0
310.17,769.23,518.67,4.37582278481013,No gas,0
310.08,770.42,518.67,4.37493670886076,No gas,0
310.08,769.82,518.67,4.37506329113924,No gas,0
309.5,769.82,518.94,4.37443037974683,No gas,0
310.17,769.82,518.67,4.37253164556962,No gas,0
310.08,769.82,518.94,4.37227848101266,No gas,0
310.27,771.01,519.21,4.37392405063291,No gas,0
310.27,769.82,518.67,4.37379746835443,No gas,0
310.27,771.01,518.94,4.37367088607595,No gas,0
310.46,770.42,518.94,4.3732911392405,No gas,0
310.27,769.23,518.67,4.37316455696202,No gas,0
310.17,769.23,518.4,4.37303797468354,No gas,0
310.17,769.23,518.94,4.37303797468354,No gas,0
310.46,770.42,518.67,4.37291139240506,No gas,0
310.37,769.82,518.67,4.37278481012658,No gas,0
310.17,769.82,518.67,4.3726582278481,No gas,0
310.27,767.46,520.56,4.37240506329114,No gas,0
310.17,769.82,518.94,4.37227848101266,No gas,0
310.46,769.82,518.94,4.37240506329114,No gas,0
310.27,766.28,518.4,4.37215189873418,No gas,0
309.6,769.82,518.94,4.37101265822785,No gas,0
310.08,770.42,518.94,4.37139240506329,No gas,0
310.08,771.01,518.94,4.37278481012658,No gas,0
310.46,771.01,518.67,4.3726582278481,No gas,0
309.98,769.82,518.94,4.37253164556962,No gas,0
309.98,772.2,519.48,4.37227848101266,No gas,0
310.08,768.64,518.94,4.37227848101266,No gas,0
310.08,770.42,518.67,4.37202531645569,No gas,0
310.27,770.42,518.67,4.37164556962025,No gas,0
310.08,770.42,518.67,4.3706329113924,No gas,0
310.27,770.42,518.67,4.37,No gas,0
310.27,769.82,518.67,4.36936708860759,No gas,0
310.08,769.82,518.94,4.36962025316456,No gas,0
310.75,767.46,517.6,4.36974683544304,No gas,0
309.98,770.42,518.94,4.36987341772152,No gas,0
310.46,770.42,518.67,4.36962025316456,No gas,0
310.27,770.42,518.67,4.36848101265823,No gas,0
309.69,769.82,520.02,4.36924050632911,No gas,0
310.08,769.82,518.67,4.37101265822785,No gas,0
310.17,770.42,518.67,4.37063291139241,No gas,0
310.46,770.42,518.94,4.37025316455696,No gas,0
310.46,770.42,518.94,4.36974683544304,No gas,0
310.17,771.01,518.94,4.36962025316456,No gas,0
310.27,769.82,518.94,4.36949367088608,No gas,0
310.17,770.42,518.67,4.3693670886076,No gas,0
310.56,769.82,518.4,4.36924050632912,No gas,0
310.56,769.82,518.4,4.36911392405063,No gas,0
310.27,770.42,518.94,4.36898734177215,No gas,0
310.46,770.42,518.94,4.36873417721519,No gas,0
310.27,770.42,518.67,4.36898734177215,No gas,0
310.56,768.05,517.6,4.3693670886076,No gas,0
310.37,769.23,518.94,4.36911392405063,No gas,0
310.75,770.42,519.21,4.36810126582278,No gas,0
310.46,770.42,518.67,4.36708860759494,No gas,0
310.37,770.42,518.94,4.36696202531645,No gas,0
310.66,769.23,519.48,4.36670886075949,No gas,0
310.17,771.01,518.94,4.36645569620253,No gas,0
309.41,770.42,519.48,4.36594936708861,No gas,0
310.27,770.42,518.67,4.36569620253164,No gas,0
310.37,771.01,518.94,4.36569620253164,No gas,0
310.27,770.42,518.94,4.36645569620253,No gas,0
310.08,769.82,518.94,4.36696202531645,No gas,0
310.08,771.01,518.94,4.36670886075949,No gas,0
311.53,769.82,519.21,4.36645569620253,No gas,0
310.08,770.42,518.94,4.36620253164557,No gas,0
310.27,770.42,518.94,4.36594936708861,No gas,0
310.08,769.23,518.13,4.36569620253164,No gas,0
310.37,771.6,517.33,4.36556962025316,No gas,0
309.98,770.42,518.94,4.3646835443038,No gas,0
310.17,769.82,518.67,4.36367088607595,No gas,0
310.17,769.82,518.94,4.36367088607595,No gas,0
310.46,769.82,518.67,4.36367088607595,No gas,0
310.27,772.2,519.48,4.36379746835443,No gas,0
309.89,770.42,518.67,4.36367088607595,No gas,0
309.89,771.01,518.67,4.3632911392405,No gas,0
310.17,770.42,518.67,4.3626582278481,No gas,0
309.69,772.2,518.94,4.36367088607595,No gas,0
310.08,769.82,518.67,4.36518987341772,No gas,0
310.17,769.82,518.94,4.36481012658228,No gas,0
310.27,771.6,518.94,4.36443037974683,No gas,0
310.17,769.82,518.67,4.36341772151899,No gas,0
310.37,770.42,518.94,4.36253164556962,No gas,0
310.17,773.99,520.29,4.36240506329114,No gas,0
309.98,769.23,518.94,4.36253164556962,No gas,0
309.6,769.82,518.67,4.36101265822785,No gas,0
310.08,769.82,518.94,4.35936708860759,No gas,0
309.98,771.01,519.75,4.35949367088607,No gas,0
310.17,769.82,519.21,4.35962025316455,No gas,0
310.27,769.82,518.67,4.3606329113924,No gas,0
309.6,769.23,517.06,4.36139240506329,No gas,0
310.27,769.82,518.94,4.36101265822785,No gas,0
310.08,769.23,518.94,4.36050632911392,No gas,0
310.46,772.2,518.94,4.36025316455696,No gas,0
309.79,770.42,518.94,4.36,No gas,0
309.98,769.23,518.67,4.35974683544304,No gas,0
310.27,769.82,518.67,4.35949367088607,No gas,0
309.02,769.82,518.94,4.35911392405063,No gas,0
310.08,769.82,518.94,4.35873417721519,No gas,0
310.46,771.01,519.21,4.35873417721519,No gas,0
309.89,769.82,518.67,4.35987341772152,No gas,0
310.08,769.82,518.94,4.35949367088607,No gas,0
310.08,769.23,518.4,4.35784810126582,No gas,0
310.17,768.64,518.4,4.35772151898734,No gas,0
310.46,771.01,518.94,4.35759493670886,No gas,0
310.17,769.82,518.67,4.35759493670886,No gas,0
310.17,770.42,518.94,4.3573417721519,No gas,0
310.08,769.82,519.21,4.35721518987342,No gas,0
310.08,769.23,518.67,4.35721518987342,No gas,0
310.27,769.82,518.67,4.35708860759494,No gas,0
311.33,772.8,519.75,4.35658227848101,No gas,0
309.69,769.23,518.67,4.35607594936709,No gas,0
310.08,769.82,519.21,4.35607594936709,No gas,0
310.17,771.6,518.67,4.35620253164557,No gas,0
309.5,769.82,518.67,4.35569620253165,No gas,0
310.17,770.42,518.94,4.35556962025317,No gas,0
310.37,770.42,518.67,4.35556962025316,No gas,0
310.27,769.82,518.67,4.35367088607595,No gas,0
310.46,770.42,518.94,4.35177215189873,No gas,0
310.37,770.42,518.4,4.3520253164557,No gas,0
310.08,769.82,518.67,4.35227848101266,No gas,0
310.27,771.01,518.67,4.35253164556962,No gas,0
310.08,771.01,518.94,4.35240506329114,No gas,0
310.37,770.42,518.94,4.35291139240506,No gas,0
310.27,770.42,518.67,4.35341772151899,No gas,0
309.98,770.42,518.94,4.35303797468354,No gas,0
310.27,770.42,518.94,4.3526582278481,No gas,0
310.17,770.42,518.67,4.35227848101266,No gas,0
309.98,770.42,518.94,4.3520253164557,No gas,0
310.27,770.42,518.67,4.35126582278481,No gas,0
310.27,769.82,518.13,4.35050632911393,No gas,0
310.85,771.01,518.94,4.35037974683545,No gas,0
310.17,769.82,518.67,4.35025316455696,No gas,0
310.37,771.01,518.67,4.35012658227848,No gas,0
310.56,769.82,518.94,4.35,No gas,0
310.66,770.42,518.67,4.35088607594937,No gas,0
310.85,769.23,517.87,4.35177215189874,No gas,0
310.37,769.82,518.67,4.35164556962026,No gas,0
310.37,769.82,519.21,4.35126582278481,No gas,0
310.37,770.42,518.94,4.35101265822785,No gas,0
310.27,769.23,518.94,4.35,No gas,0
309.5,770.42,519.48,4.34898734177216,No gas,0
310.46,769.82,518.94,4.34898734177216,No gas,0
310.27,770.42,519.21,4.34898734177215,No gas,0
310.27,770.42,518.67,4.34886075949367,No gas,0
310.27,771.01,518.94,4.34873417721519,No gas,0
310.17,770.42,518.13,4.34974683544304,No gas,0
310.27,770.42,518.67,4.35063291139241,No gas,0
310.17,770.42,518.67,4.35012658227848,No gas,0
310.17,769.82,518.67,4.34974683544304,No gas,0
311.33,771.01,519.21,4.3493670886076,No gas,0
310.17,768.64,518.94,4.34924050632912,No gas,0
310.08,770.42,518.67,4.34898734177215,No gas,0
309.02,770.42,518.67,4.34911392405064,No gas,0
310.17,770.42,518.67,4.34949367088608,No gas,0
310.17,771.01,518.94,4.34962025316456,No gas,0
310.27,769.82,518.94,4.34810126582279,No gas,0
310.17,769.82,518.94,4.34658227848101,No gas,0
309.98,770.42,518.67,4.3473417721519,No gas,0
310.08,769.23,518.94,4.34810126582279,No gas,0
309.98,770.42,518.4,4.3479746835443,No gas,0
310.46,769.82,518.94,4.34772151898734,No gas,0
310.27,769.82,518.94,4.34772151898734,No gas,0
312.21,770.42,518.67,4.34746835443038,No gas,0
309.98,769.82,518.67,4.34721518987342,No gas,0
310.08,771.01,518.67,4.34708860759494,No gas,0
310.17,769.82,518.67,4.34696202531646,No gas,0
310.08,771.01,518.94,4.34683544303798,No gas,0
310.17,771.01,519.21,4.34582278481013,No gas,0
310.08,770.42,518.94,4.34594936708861,No gas,0
310.17,770.42,518.94,4.34721518987342,No gas,0
310.08,769.82,518.67,4.34696202531646,No gas,0
310.27,771.01,518.94,4.34645569620253,No gas,0
310.27,770.42,518.13,4.34594936708861,No gas,0
310.27,770.42,518.94,4.34582278481013,No gas,0
309.69,769.23,519.21,4.34569620253165,No gas,0
310.17,770.42,518.67,4.34556962025317,No gas,0
309.69,769.82,518.94,4.34544303797469,No gas,0
310.27,769.82,518.67,4.34531645569621,No gas,0
310.27,769.82,518.67,4.3440506329114,No gas,0
310.08,770.42,519.21,4.34278481012659,No gas,0
310.46,769.82,518.94,4.34405063291139,No gas,0
310.08,769.82,518.94,4.34531645569621,No gas,0
310.46,770.42,518.4,4.34518987341772,No gas,0
310.37,770.42,518.94,4.34493670886076,No gas,0
311.62,769.82,519.48,4.34481012658228,No gas,0
310.27,770.42,518.67,4.34455696202532,No gas,0
309.98,771.01,518.67,4.34430379746836,No gas,0
310.37,770.42,518.94,4.34443037974684,No gas,0
310.17,770.42,518.94,4.34455696202532,No gas,0
310.27,769.23,517.06,4.34443037974684,No gas,0
310.17,770.42,518.67,4.34379746835443,No gas,0
310.08,771.01,518.94,4.34430379746836,No gas,0
310.17,769.23,518.67,4.34544303797469,No gas,0
310.46,771.01,518.4,4.34518987341772,No gas,0
310.56,769.82,518.94,4.34481012658228,No gas,0
310.27,774.59,519.48,4.34443037974684,No gas,0
309.12,771.01,519.21,4.34417721518987,No gas,0
310.56,769.82,518.94,4.34392405063291,No gas,0
310.46,770.42,518.4,4.34392405063291,No gas,0
310.56,769.82,518.13,4.34392405063291,No gas,0
310.27,769.82,518.94,4.34354430379747,No gas,0
310.17,769.82,518.67,4.34253164556962,No gas,0
310.37,770.42,518.67,4.34151898734177,No gas,0
310.37,769.82,518.67,4.34151898734177,No gas,0
310.27,769.82,519.21,4.34151898734177,No gas,0
310.27,770.42,518.67,4.34164556962025,No gas,0
311.14,770.42,518.67,4.34164556962025,No gas,0
310.08,771.01,518.67,4.34215189873418,No gas,0
310.85,772.2,518.94,4.3426582278481,No gas,0
310.17,769.82,518.67,4.34316455696203,No gas,0
309.12,769.23,517.87,4.34329113924051,No gas,0
310.37,771.01,519.21,4.34341772151899,No gas,0
310.37,771.01,518.94,4.34303797468355,No gas,0
309.41,771.6,519.75,4.34177215189874,No gas,0
309.89,769.82,519.48,4.34126582278481,No gas,0
310.37,769.82,520.29,4.34177215189874,No gas,0
310.17,769.23,518.67,4.34177215189874,No gas,0
310.17,769.82,518.67,4.34164556962026,No gas,0
309.41,769.82,518.13,4.34151898734177,No gas,0
310.27,770.42,518.67,4.34164556962025,No gas,0
310.37,770.42,518.67,4.34151898734177,No gas,0
311.43,769.23,518.4,4.34164556962025,No gas,0
310.27,770.42,518.94,4.34189873417722,No gas,0
310.17,770.42,518.94,4.34189873417722,No gas,0
310.37,769.82,518.94,4.34075949367089,No gas,0
310.46,770.42,519.21,4.33962025316456,No gas,0
310.17,770.42,518.94,4.33962025316456,No gas,0
310.17,771.01,518.94,4.33962025316456,No gas,0
309.98,770.42,518.94,4.33974683544304,No gas,0
310.08,770.42,518.67,4.33962025316456,No gas,0
310.46,771.6,518.67,4.33924050632911,No gas,0
310.17,769.23,518.94,4.33848101265823,No gas,0
309.89,771.01,518.67,4.33772151898734,No gas,0
310.46,770.42,518.94,4.3373417721519,No gas,0
310.27,769.82,518.94,4.33696202531646,No gas,0
310.37,770.42,518.94,4.33658227848101,No gas,0
310.08,769.82,518.67,4.33582278481013,No gas,0
310.17,770.42,518.67,4.33493670886076,No gas,0
309.31,770.42,518.67,4.33493670886076,No gas,0
310.27,770.42,518.67,4.33493670886076,No gas,0
309.98,770.42,518.67,4.3353164556962,No gas,0
310.37,769.82,518.94,4.33569620253165,No gas,0
310.17,770.42,519.75,4.33544303797468,No gas,0
309.31,769.23,518.94,4.33518987341772,No gas,0
309.98,771.01,518.67,4.33493670886076,No gas,0
310.56,771.6,518.94,4.3346835443038,No gas,0
310.37,770.42,518.94,4.33443037974683,No gas,0
309.41,771.01,519.48,4.3332911392405,No gas,0
309.89,770.42,519.21,4.33215189873418,No gas,0
310.27,770.42,519.48,4.33227848101266,No gas,0
310.85,770.42,518.4,4.33240506329114,No gas,0
310.46,770.42,518.67,4.33253164556962,No gas,0
310.46,771.01,518.94,4.33227848101266,No gas,0
310.46,770.42,518.67,4.33215189873418,No gas,0
310.27,769.82,518.67,4.3320253164557,No gas,0
310.37,770.42,518.4,4.33189873417721,No gas,0
310.37,770.42,518.94,4.33177215189873,No gas,0
310.56,770.42,518.67,4.33164556962025,No gas,0
310.37,769.82,518.67,4.33253164556962,No gas,0
310.08,769.82,518.94,4.33215189873418,No gas,0
310.17,771.01,518.67,4.33063291139241,No gas,0
310.37,771.01,518.67,4.33050632911393,No gas,0
310.27,771.6,518.94,4.33037974683544,No gas,0
310.17,770.42,518.94,4.33050632911393,No gas,0
310.46,769.82,518.94,4.33063291139241,No gas,0
309.31,766.87,517.6,4.33037974683544,No gas,0
310.08,770.42,518.94,4.32987341772152,No gas,0
310.17,771.6,518.94,4.32949367088607,No gas,0
310.27,771.01,518.94,4.32936708860759,No gas,0
310.17,771.01,518.94,4.32924050632911,No gas,0
310.17,769.82,518.67,4.3279746835443,No gas,0
309.98,769.82,518.67,4.32670886075949,No gas,0
310.66,771.01,519.21,4.32696202531646,No gas,0
310.27,771.01,518.94,4.32721518987342,No gas,0
309.5,771.01,518.67,4.32759493670886,No gas,0
310.08,769.82,518.94,4.32784810126582,No gas,0
310.27,769.82,518.67,4.32810126582279,No gas,0
310.46,771.01,519.48,4.3279746835443,No gas,0
310.08,770.42,518.94,4.32784810126582,No gas,0
310.08,771.01,518.67,4.32772151898734,No gas,0
310.46,771.01,518.94,4.32759493670886,No gas,0
310.37,770.42,518.94,4.32772151898734,No gas,0
309.41,770.42,518.67,4.32772151898734,No gas,0
310.37,771.01,518.94,4.32772151898734,No gas,0
310.27,771.01,518.94,4.32746835443038,No gas,0
310.37,771.01,518.94,4.32721518987342,No gas,0
309.98,771.01,517.6,4.32645569620253,No gas,0
309.79,770.42,518.94,4.32569620253164,No gas,0
310.27,769.82,518.94,4.32493670886076,No gas,0
309.41,772.2,519.21,4.32455696202531,No gas,0
310.37,770.42,518.94,4.32430379746835,No gas,0
310.66,771.01,518.4,4.32455696202531,No gas,0
310.27,771.6,518.67,4.32481012658228,No gas,0
310.27,769.82,518.94,4.32417721518987,No gas,0
310.46,770.42,518.4,4.32354430379747,No gas,0
310.27,770.42,518.67,4.3246835443038,No gas,0
310.08,771.01,519.21,4.32582278481012,No gas,0
310.27,770.42,518.94,4.32569620253164,No gas,0
310.37,771.01,518.94,4.3253164556962,No gas,0
310.17,771.01,518.94,4.32493670886076,No gas,0
310.17,770.42,518.67,4.32417721518987,No gas,0
310.37,771.6,518.67,4.32341772151899,No gas,0
310.27,769.82,518.67,4.32303797468354,No gas,0
310.17,770.42,519.48,4.3226582278481,No gas,0
310.17,769.82,518.67,4.32253164556962,No gas,0
310.27,771.01,519.48,4.3226582278481,No gas,0
310.66,771.01,519.21,4.32278481012658,No gas,0
310.27,770.42,518.67,4.32278481012658,No gas,0
310.66,770.42,518.67,4.32278481012658,No gas,0
310.75,769.82,519.21,4.3226582278481,No gas,0
310.27,769.82,518.67,4.32253164556962,No gas,0
311.14,770.42,519.48,4.3226582278481,No gas,0
310.37,769.82,518.94,4.3226582278481,No gas,0
310.37,770.42,518.67,4.3226582278481,No gas,0
310.17,770.42,518.94,4.32405063291139,No gas,0
310.27,771.6,518.13,4.32544303797469,No gas,0
310.27,771.01,518.4,4.3253164556962,No gas,0
310.17,770.42,518.94,4.32518987341772,No gas,0
310.17,771.01,518.67,4.32506329113924,No gas,0
310.17,769.82,518.94,4.32430379746836,No gas,0
310.27,769.82,518.67,4.32354430379747,No gas,0
309.98,771.01,518.94,4.32367088607595,No gas,0
309.5,770.42,518.67,4.32379746835443,No gas,0
310.46,771.01,518.94,4.32367088607595,No gas,0
310.46,770.42,518.67,4.32354430379747,No gas,0
311.82,770.42,518.4,4.32341772151899,No gas,0
310.17,771.6,518.67,4.32303797468355,No gas,0
310.17,769.82,518.94,4.3226582278481,No gas,0
310.66,770.42,518.67,4.32253164556962,No gas,0
310.27,769.82,518.4,4.32240506329114,No gas,0
310.75,771.01,518.67,4.32227848101266,No gas,0
310.46,769.82,518.67,4.32215189873418,No gas,0
310.17,771.01,518.67,4.32189873417722,No gas,0
311.43,771.6,516.8,4.32164556962025,No gas,0
310.17,770.42,518.67,4.32139240506329,No gas,0
310.75,771.01,518.94,4.32113924050633,No gas,0
309.5,769.82,518.67,4.32088607594937,No gas,0
310.56,770.42,518.67,4.31974683544304,No gas,0
310.46,771.01,518.94,4.31860759493671,No gas,0
310.56,770.42,518.94,4.31936708860759,No gas,0
310.66,771.01,518.94,4.32012658227848,No gas,0
309.98,770.42,518.94,4.31987341772152,No gas,0
310.27,771.01,518.94,4.31924050632911,No gas,0
310.37,771.01,518.67,4.31860759493671,No gas,0
310.17,770.42,518.13,4.31949367088607,No gas,0
310.46,771.01,518.94,4.32037974683544,No gas,0
310.37,770.42,518.94,4.32025316455696,No gas,0
310.17,771.01,518.67,4.32012658227848,No gas,0
310.17,769.82,518.67,4.31987341772151,No gas,0
310.37,771.01,518.67,4.31962025316455,No gas,0
310.46,771.01,519.21,4.31936708860759,No gas,0
310.27,770.42,518.94,4.31911392405063,No gas,0
309.02,769.82,518.4,4.31886075949367,No gas,0
310.66,769.82,518.94,4.31860759493671,No gas,0
310.66,770.42,518.67,4.31835443037974,No gas,0
309.6,770.42,519.21,4.3179746835443,No gas,0
310.27,770.42,518.94,4.31772151898734,No gas,0
311.43,771.01,519.21,4.31746835443038,No gas,0
310.27,770.42,518.94,4.31848101265822,No gas,0
310.37,770.42,518.94,4.31949367088607,No gas,0
310.08,771.01,519.21,4.31911392405063,No gas,0
310.46,770.42,518.67,4.31873417721519,No gas,0
310.37,771.01,518.67,4.31848101265823,No gas,0
310.17,770.42,518.67,4.31835443037975,No gas,0
309.98,770.42,518.94,4.31822784810127,No gas,0
310.37,771.01,518.94,4.31848101265823,No gas,0
310.17,770.42,519.21,4.31873417721519,No gas,0
309.98,771.6,518.94,4.31848101265823,No gas,0
310.56,771.01,518.94,4.31822784810127,No gas,0
310.27,770.42,518.67,4.3179746835443,No gas,0
310.17,769.82,520.56,4.31772151898734,No gas,0
309.98,770.42,519.21,4.31746835443038,No gas,0
310.66,771.01,518.67,4.31759493670886,No gas,0
310.17,769.82,518.94,4.31772151898734,No gas,0
310.46,771.01,518.94,4.31632911392405,No gas,0
310.08,770.42,518.94,4.31493670886076,No gas,0
310.27,771.01,518.67,4.31645569620253,No gas,0
310.85,771.01,518.94,4.31797468354431,No gas,0
310.46,771.01,518.67,4.31759493670886,No gas,0
310.37,769.82,518.94,4.3173417721519,No gas,0
310.46,770.42,518.4,4.31708860759494,No gas,0
310.56,770.42,518.67,4.31683544303797,No gas,0
310.56,771.6,519.48,4.31658227848101,No gas,0
310.08,770.42,518.67,4.31683544303798,No gas,0
310.08,770.42,518.67,4.31708860759494,No gas,0
310.37,770.42,518.67,4.31658227848101,No gas,0
310.56,770.42,518.94,4.31607594936709,No gas,0
310.17,769.82,518.94,4.31556962025317,No gas,0
310.56,769.82,518.94,4.31544303797468,No gas,0
310.17,770.42,518.67,4.3153164556962,No gas,0
310.46,770.42,518.67,4.31506329113924,No gas,0
310.46,770.42,517.6,4.31481012658228,No gas,0
309.89,769.23,518.4,4.3146835443038,No gas,0
310.37,770.42,518.67,4.31316455696203,No gas,0
310.08,771.01,518.67,4.31164556962025,No gas,0
310.27,770.42,518.67,4.31151898734177,No gas,0
310.46,769.82,518.94,4.31139240506329,No gas,0
310.46,769.82,518.94,4.31151898734177,No gas,0
310.56,770.42,518.67,4.31164556962025,No gas,0
310.27,770.42,518.94,4.31164556962025,No gas,0
310.37,770.42,518.94,4.31139240506329,No gas,0
310.17,770.42,518.67,4.31113924050633,No gas,0
310.56,771.01,518.67,4.31113924050633,No gas,0
310.17,770.42,518.94,4.31113924050633,No gas,0
310.17,771.01,519.21,4.31113924050633,No gas,0
310.37,770.42,518.67,4.31113924050633,No gas,0
309.79,771.01,518.94,4.31113924050633,No gas,0
310.27,771.01,518.94,4.31113924050633,No gas,0
310.66,771.01,518.67,4.31113924050633,No gas,0
310.66,773.4,517.6,4.31113924050633,No gas,0
310.37,770.42,518.67,4.31113924050633,No gas,0
310.27,771.01,518.67,4.31101265822785,No gas,0
310.27,772.8,519.48,4.31088607594937,No gas,0
310.46,772.2,520.02,4.31075949367089,No gas,0
311.04,769.23,518.67,4.31063291139241,No gas,0
310.46,771.01,519.75,4.31050632911392,No gas,0
310.56,773.99,519.48,4.31037974683544,No gas,0
310.17,771.6,518.94,4.31025316455696,No gas,0
310.37,770.42,518.67,4.3093670886076,No gas,0
310.46,769.82,518.13,4.30848101265823,No gas,0
310.27,770.42,518.94,4.30860759493671,No gas,0
310.66,771.6,519.21,4.30873417721519,No gas,0
310.08,769.82,518.4,4.30886075949367,No gas,0
310.08,771.01,518.4,4.3079746835443,No gas,0
310.27,769.82,518.67,4.30708860759493,No gas,0
310.27,769.82,518.94,4.30683544303797,No gas,0
310.66,770.42,518.94,4.30658227848101,No gas,0
310.27,770.42,518.94,4.30645569620253,No gas,0
310.27,770.42,518.4,4.30632911392405,No gas,0
310.37,769.82,518.94,4.30620253164557,No gas,0
310.37,770.42,518.67,4.30696202531645,No gas,0
310.27,770.42,518.13,4.30772151898734,No gas,0
310.17,771.01,518.4,4.3073417721519,No gas,0
310.56,770.42,518.94,4.30696202531646,No gas,0
310.37,769.82,518.67,4.30670886075949,No gas,0
310.37,769.82,518.94,4.30645569620253,No gas,0
309.98,772.2,518.94,4.30620253164557,No gas,0
310.37,770.42,518.67,4.30544303797468,No gas,0
310.37,771.01,518.94,4.30468354430379,No gas,0
310.17,769.82,519.21,4.30455696202531,No gas,0
308.83,771.01,518.4,4.30443037974683,No gas,0
310.08,770.42,519.21,4.30443037974683,No gas,0
310.37,771.01,518.67,4.30443037974683,No gas,0
310.08,768.64,518.67,4.30443037974683,No gas,0
310.46,770.42,519.21,4.30417721518987,No gas,0
310.17,772.2,519.21,4.30392405063291,No gas,0
310.37,771.6,518.67,4.30417721518987,No gas,0
310.37,771.01,518.94,4.30443037974683,No gas,0
309.21,770.42,519.21,4.30443037974683,No gas,0
310.56,770.42,518.67,4.30443037974683,No gas,0
310.17,770.42,518.94,4.30443037974683,No gas,0
310.46,771.01,518.94,4.30417721518987,No gas,0
310.27,771.01,518.67,4.30392405063291,No gas,0
310.66,770.42,518.4,4.30379746835443,No gas,0
310.27,769.23,518.4,4.30367088607595,No gas,0
310.27,771.01,518.94,4.30177215189873,No gas,0
310.75,770.42,519.21,4.29987341772152,No gas,0
310.46,770.42,518.94,4.29987341772152,No gas,0
309.6,770.42,517.87,4.3,No gas,0
310.27,770.42,518.94,4.30012658227848,No gas,0
310.46,771.01,518.67,4.30012658227848,No gas,0
310.27,771.01,519.21,4.30012658227848,No gas,0
310.37,770.42,518.67,4.2993670886076,No gas,0
310.56,769.82,518.94,4.29860759493671,No gas,0
310.27,769.82,518.94,4.29860759493671,No gas,0
310.46,771.01,518.67,4.29860759493671,No gas,0
310.56,771.01,518.94,4.29860759493671,No gas,0
310.95,773.4,518.67,4.29860759493671,No gas,0
310.85,770.42,518.94,4.29860759493671,No gas,0
310.56,770.42,518.67,4.29835443037975,No gas,0
310.46,770.42,518.4,4.29810126582278,No gas,0
